"";"Ref";"Event";"C_Corr";"C_Prev";"Date";"Category";"Cat1";"Cat2";"Cat3"
"826";"MERCBOG-101";TRUE;2983,08064264451;109,114122608567;2020-11-21 13:03:49;"MERCBOG-";"MERC";"BOG-";"101"
"1568";"MERCBQA-102";TRUE;2844,82684817339;97,7029892573639;2019-08-19 06:37:25;"MERCBQA-";"MERC";"BQA-";"102"
"1788";"GMC-MED-102";TRUE;3987,33260965093;112,816337203092;2016-04-04 03:45:00;"GMC-MED-";"GMC-";"MED-";"102"
"613";"VOLVCLO-101";TRUE;2795,57841714799;103,588267310502;2017-08-18 21:58:19;"VOLVCLO-";"VOLV";"CLO-";"101"
"3113";"GMC-CLO-105";TRUE;2795,57841714799;103,588267310502;2018-04-30 16:10:20;"GMC-CLO-";"GMC-";"CLO-";"105"
"422";"GMC-BQA-100";TRUE;2763,96024509723;98,1092484109281;2020-03-20 02:31:50;"GMC-BQA-";"GMC-";"BQA-";"100"
"2908";"MERCMED-104";TRUE;2886,44871709809;92,839747523155;2018-03-23 18:50:08;"MERCMED-";"MERC";"MED-";"104"
"3545";"MERCMED-105";TRUE;2389,0125550923;108,659907583195;2016-09-15 12:46:16;"MERCMED-";"MERC";"MED-";"105"
"196";"VOLVBOG-100";TRUE;2621,36350338874;100,898544788237;2016-04-04 12:38:06;"VOLVBOG-";"VOLV";"BOG-";"100"
"2398";"GMC-MED-103";TRUE;2736,86676045531;98,3815867705634;2016-02-26 13:12:39;"GMC-MED-";"GMC-";"MED-";"103"
"2317";"MERCMED-103";TRUE;2473,77347017684;97,885636137364;2017-06-08 08:50:10;"MERCMED-";"MERC";"MED-";"103"
"2422";"VOLVCLO-104";TRUE;2763,96024509723;98,1092484109281;2018-05-30 07:05:55;"VOLVCLO-";"VOLV";"CLO-";"104"
"2806";"GMC-BQA-104";TRUE;2600,92982965727;96,27085660888;2015-12-23 01:41:37;"GMC-BQA-";"GMC-";"BQA-";"104"
"392";"MERCBQA-100";TRUE;2676,77975296733;119,439192884954;2019-02-19 05:35:14;"MERCBQA-";"MERC";"BQA-";"100"
"1361";"VOLVBOG-102";TRUE;2780,23800138891;93,1550617480588;2022-08-04 17:20:52;"VOLVBOG-";"VOLV";"BOG-";"102"
"2558";"VOLVBOG-104";TRUE;2886,44871709809;92,839747523155;2024-03-05 03:52:04;"VOLVBOG-";"VOLV";"BOG-";"104"
"1704";"MERCMED-102";TRUE;2800,75301924737;100,165297692668;2017-12-14 00:41:14;"MERCMED-";"MERC";"MED-";"102"
"352";"MERCBQA-100";TRUE;3035,33987764905;93,764783365029;2021-03-10 05:44:49;"MERCBQA-";"MERC";"BQA-";"100"
"1881";"MERCCLO-103";TRUE;3501,86562714221;95,7368745238729;2019-02-07 23:48:07;"MERCCLO-";"MERC";"CLO-";"103"
"968";"MERCBQA-101";TRUE;2844,82684817339;97,7029892573639;2020-02-19 02:20:59;"MERCBQA-";"MERC";"BQA-";"101"
"3335";"VOLVBQA-105";TRUE;2990,93244339835;103,14542181594;2019-08-11 10:54:57;"VOLVBQA-";"VOLV";"BQA-";"105"
"2515";"GMC-CLO-104";TRUE;3111,06865293481;96,0541185571668;2020-12-01 00:55:39;"GMC-CLO-";"GMC-";"CLO-";"104"
"2722";"VOLVBQA-104";TRUE;2763,96024509723;98,1092484109281;2018-12-25 00:51:17;"VOLVBQA-";"VOLV";"BQA-";"104"
"3049";"VOLVCLO-105";TRUE;3729,73313765104;106,498978252071;2025-08-10 21:32:48;"VOLVCLO-";"VOLV";"CLO-";"105"
"3137";"GMC-CLO-105";TRUE;2539,96974572529;90,0396509509076;2015-11-25 23:48:21;"GMC-CLO-";"GMC-";"CLO-";"105"
"3163";"VOLVBOG-105";TRUE;2795,57841714799;103,588267310502;2018-01-05 06:57:24;"VOLVBOG-";"VOLV";"BOG-";"105"
"39";"VOLVCLO-100";TRUE;2817,36113673021;112,51754779717;2025-12-09 03:10:10;"VOLVCLO-";"VOLV";"CLO-";"100"
"2412";"VOLVCLO-104";TRUE;2855,36745300898;104,60129484181;2016-02-07 20:18:02;"VOLVCLO-";"VOLV";"CLO-";"104"
"3030";"VOLVCLO-105";TRUE;3161,42171110879;94,7718344989644;2016-05-29 16:47:16;"VOLVCLO-";"VOLV";"CLO-";"105"
"2400";"GMC-MED-103";TRUE;3617,85654391908;115,088179295228;2018-08-09 17:32:10;"GMC-MED-";"GMC-";"MED-";"103"
"1735";"MERCMED-102";TRUE;2990,93244339835;103,14542181594;2017-09-16 16:50:23;"MERCMED-";"MERC";"MED-";"102"
"3568";"GMC-MED-105";TRUE;2844,82684817339;97,7029892573639;2019-05-04 20:23:23;"GMC-MED-";"GMC-";"MED-";"105"
"3187";"VOLVBOG-105";TRUE;2539,96974572529;90,0396509509076;2015-11-30 17:55:19;"VOLVBOG-";"VOLV";"BOG-";"105"
"1531";"VOLVBQA-102";TRUE;3501,86562714221;95,7368745238729;2021-01-14 13:24:11;"VOLVBQA-";"VOLV";"BQA-";"102"
"2963";"GMC-MED-104";TRUE;2795,57841714799;103,588267310502;2017-10-28 01:40:06;"GMC-MED-";"GMC-";"MED-";"104"
"1849";"VOLVCLO-103";TRUE;3729,73313765104;106,498978252071;2029-10-28 05:44:34;"VOLVCLO-";"VOLV";"CLO-";"103"
"3326";"VOLVBQA-105";TRUE;2983,08064264451;109,114122608567;2041-02-22 05:28:14;"VOLVBQA-";"VOLV";"BQA-";"105"
"539";"MERCMED-100";TRUE;2817,36113673021;112,51754779717;2018-02-23 01:48:27;"MERCMED-";"MERC";"MED-";"100"
"1589";"MERCBQA-102";TRUE;2817,36113673021;112,51754779717;2020-05-01 20:31:16;"MERCBQA-";"MERC";"BQA-";"102"
"2972";"GMC-MED-104";TRUE;2763,96024509723;98,1092484109281;2018-09-27 11:52:19;"GMC-MED-";"GMC-";"MED-";"104"
"704";"GMC-CLO-101";TRUE;2800,75301924737;100,165297692668;2030-12-14 17:42:57;"GMC-CLO-";"GMC-";"CLO-";"101"
"722";"GMC-CLO-101";TRUE;2763,96024509723;98,1092484109281;2019-11-28 05:27:38;"GMC-CLO-";"GMC-";"CLO-";"101"
"31";"VOLVCLO-100";TRUE;3501,86562714221;95,7368745238729;2019-08-27 18:25:35;"VOLVCLO-";"VOLV";"CLO-";"100"
"1557";"MERCBQA-102";TRUE;3193,77729180911;92,8766464428264;2017-02-16 10:37:33;"MERCBQA-";"MERC";"BQA-";"102"
"1404";"MERCBOG-102";TRUE;2800,75301924737;100,165297692668;2020-02-14 19:51:14;"MERCBOG-";"MERC";"BOG-";"102"
"2014";"MERCBOG-103";TRUE;2984,90536686024;114,382011386924;2019-05-25 13:10:24;"MERCBOG-";"MERC";"BOG-";"103"
"2789";"MERCBQA-104";TRUE;2817,36113673021;112,51754779717;2021-02-17 21:14:12;"MERCBQA-";"MERC";"BQA-";"104"
"2003";"MERCBOG-103";TRUE;3154,61384277607;129,105121559375;2020-01-25 19:38:04;"MERCBOG-";"MERC";"BOG-";"103"
"2949";"MERCMED-104";TRUE;3729,73313765104;106,498978252071;2018-06-10 02:04:44;"MERCMED-";"MERC";"MED-";"104"
"3353";"MERCBQA-105";TRUE;3154,61384277607;129,105121559375;2019-05-01 03:41:36;"MERCBQA-";"MERC";"BQA-";"105"
"106";"GMC-CLO-100";TRUE;2600,92982965727;96,27085660888;2016-01-28 11:18:41;"GMC-CLO-";"GMC-";"CLO-";"100"
"3206";"MERCBOG-105";TRUE;2600,92982965727;96,27085660888;2018-10-02 05:28:08;"MERCBOG-";"MERC";"BOG-";"105"
"1332";"GMC-CLO-102";TRUE;2333,34759269043;94,5014346847706;2015-12-20 19:21:57;"GMC-CLO-";"GMC-";"CLO-";"102"
"234";"MERCBOG-100";TRUE;2904,81173797571;101,706061384576;2019-03-25 09:52:55;"MERCBOG-";"MERC";"BOG-";"100"
"3524";"MERCMED-105";TRUE;3306,84344848293;105,231945830532;2017-07-11 13:17:27;"MERCMED-";"MERC";"MED-";"105"
"3396";"MERCBQA-105";TRUE;2621,36350338874;100,898544788237;2018-08-13 19:31:26;"MERCBQA-";"MERC";"BQA-";"105"
"633";"VOLVCLO-101";TRUE;2638,70663641054;115,178462595774;2029-12-30 03:25:43;"VOLVCLO-";"VOLV";"CLO-";"101"
"2391";"GMC-MED-103";TRUE;3591,5163264982;94,5561240760793;2018-12-11 09:48:37;"GMC-MED-";"GMC-";"MED-";"103"
"707";"GMC-CLO-101";TRUE;3193,77729180911;92,8766464428264;2015-09-28 15:00:53;"GMC-CLO-";"GMC-";"CLO-";"101"
"1886";"MERCCLO-103";TRUE;3059,51423711326;97,0418462059483;2018-06-26 14:55:44;"MERCCLO-";"MERC";"CLO-";"103"
"3073";"MERCCLO-105";TRUE;3691,97567749973;112,196732293173;2018-04-08 14:28:14;"MERCCLO-";"MERC";"CLO-";"105"
"700";"MERCCLO-101";TRUE;3617,85654391908;115,088179295228;2018-11-01 20:27:41;"MERCCLO-";"MERC";"CLO-";"101"
"204";"MERCBOG-100";TRUE;2800,75301924737;100,165297692668;2020-06-08 01:11:34;"MERCBOG-";"MERC";"BOG-";"100"
"598";"GMC-MED-100";TRUE;2736,86676045531;98,3815867705634;2016-02-21 22:39:37;"GMC-MED-";"GMC-";"MED-";"100"
"2720";"VOLVBQA-104";TRUE;3110,51821997206;90,5077778613335;2016-01-12 09:27:25;"VOLVBQA-";"VOLV";"BQA-";"104"
"3166";"VOLVBOG-105";TRUE;3252,88014961119;110,027169669464;2024-11-03 07:48:55;"VOLVBOG-";"VOLV";"BOG-";"105"
"2982";"GMC-MED-104";TRUE;2333,34759269043;94,5014346847706;2015-12-16 03:18:58;"GMC-MED-";"GMC-";"MED-";"104"
"1401";"MERCBOG-102";TRUE;3139,68507147478;106,810472999746;2019-01-13 14:17:00;"MERCBOG-";"MERC";"BOG-";"102"
"1176";"GMC-MED-101";TRUE;2983,08064264451;109,114122608567;2033-06-04 02:17:58;"GMC-MED-";"GMC-";"MED-";"101"
"2956";"GMC-MED-104";TRUE;2600,92982965727;96,27085660888;2016-01-18 21:01:59;"GMC-MED-";"GMC-";"MED-";"104"
"2817";"GMC-BQA-104";TRUE;2473,77347017684;97,885636137364;2015-12-05 00:45:16;"GMC-BQA-";"GMC-";"BQA-";"104"
"564";"GMC-MED-100";TRUE;2984,90536686024;114,382011386924;2016-03-06 19:39:52;"GMC-MED-";"GMC-";"MED-";"100"
"933";"VOLVBQA-101";TRUE;2638,70663641054;115,178462595774;2048-07-15 04:00:33;"VOLVBQA-";"VOLV";"BQA-";"101"
"177";"VOLVBOG-100";TRUE;2674,77286741203;110,465048763652;2015-10-16 11:08:13;"VOLVBOG-";"VOLV";"BOG-";"100"
"1562";"MERCBQA-102";TRUE;2855,36745300898;104,60129484181;2018-06-04 13:00:29;"MERCBQA-";"MERC";"BQA-";"102"
"2302";"MERCMED-103";TRUE;3035,33987764905;93,764783365029;2018-07-31 09:10:27;"MERCMED-";"MERC";"MED-";"103"
"2439";"VOLVCLO-104";TRUE;2817,36113673021;112,51754779717;2026-03-04 19:56:40;"VOLVCLO-";"VOLV";"CLO-";"104"
"2244";"GMC-BQA-103";TRUE;3071,50580714873;104,159309524752;2056-04-04 08:31:58;"GMC-BQA-";"GMC-";"BQA-";"103"
"676";"MERCCLO-101";TRUE;2983,08064264451;109,114122608567;2019-06-12 08:15:38;"MERCCLO-";"MERC";"CLO-";"101"
"1891";"MERCCLO-103";TRUE;3591,5163264982;94,5561240760793;2018-12-14 17:20:22;"MERCCLO-";"MERC";"CLO-";"103"
"1030";"GMC-BQA-101";TRUE;3161,42171110879;94,7718344989644;2016-07-16 06:06:14;"GMC-BQA-";"GMC-";"BQA-";"101"
"920";"VOLVBQA-101";TRUE;3110,51821997206;90,5077778613335;2016-01-22 02:39:31;"VOLVBQA-";"VOLV";"BQA-";"101"
"2591";"VOLVBOG-104";TRUE;3591,5163264982;94,5561240760793;2019-10-23 03:56:10;"VOLVBOG-";"VOLV";"BOG-";"104"
"2983";"GMC-MED-104";TRUE;2638,70663641054;115,178462595774;2037-08-30 01:02:42;"GMC-MED-";"GMC-";"MED-";"104"
"1725";"MERCMED-102";TRUE;3030,48877536212;101,83381945065;2017-05-02 09:40:58;"MERCMED-";"MERC";"MED-";"102"
"81";"MERCCLO-100";TRUE;3501,86562714221;95,7368745238729;2018-10-28 18:01:45;"MERCCLO-";"MERC";"CLO-";"100"
"1759";"GMC-MED-102";TRUE;2632,14580212589;94,6294452050541;2045-03-03 22:05:53;"GMC-MED-";"GMC-";"MED-";"102"
"429";"GMC-BQA-100";TRUE;3268,42843493495;99,1299573233089;2015-10-03 10:19:07;"GMC-BQA-";"GMC-";"BQA-";"100"
"2322";"MERCMED-103";TRUE;2763,96024509723;98,1092484109281;2017-12-18 02:32:05;"MERCMED-";"MERC";"MED-";"103"
"1185";"GMC-MED-101";TRUE;2990,93244339835;103,14542181594;2019-07-27 00:20:10;"GMC-MED-";"GMC-";"MED-";"101"
"1814";"VOLVCLO-103";TRUE;2984,90536686024;114,382011386924;2016-03-24 07:51:31;"VOLVCLO-";"VOLV";"CLO-";"103"
"2820";"GMC-BQA-104";TRUE;3110,51821997206;90,5077778613335;2016-02-08 19:39:17;"GMC-BQA-";"GMC-";"BQA-";"104"
"2921";"MERCMED-104";TRUE;3375,49354601799;98,8095555378965;2017-11-30 09:22:03;"MERCMED-";"MERC";"MED-";"104"
"2388";"GMC-MED-103";TRUE;3987,33260965093;112,816337203092;2016-04-16 13:50:37;"GMC-MED-";"GMC-";"MED-";"103"
"3034";"VOLVCLO-105";TRUE;2904,81173797571;101,706061384576;2016-06-15 14:16:20;"VOLVCLO-";"VOLV";"CLO-";"105"
"1593";"MERCBQA-102";TRUE;3396,06283179266;96,1996686669309;2018-04-24 15:19:42;"MERCBQA-";"MERC";"BQA-";"102"
"415";"GMC-BQA-100";TRUE;3111,06865293481;96,0541185571668;2021-08-20 09:47:49;"GMC-BQA-";"GMC-";"BQA-";"100"
"2156";"MERCBQA-103";TRUE;2600,92982965727;96,27085660888;2018-10-15 17:37:13;"MERCBQA-";"MERC";"BQA-";"103"
"37";"VOLVCLO-100";TRUE;2539,96974572529;90,0396509509076;2015-10-31 14:43:53;"VOLVCLO-";"VOLV";"CLO-";"100"
"1813";"VOLVCLO-103";TRUE;2795,57841714799;103,588267310502;2017-07-04 18:33:31;"VOLVCLO-";"VOLV";"CLO-";"103"
"1582";"MERCBQA-102";TRUE;2333,34759269043;94,5014346847706;2018-04-09 18:24:39;"MERCBQA-";"MERC";"BQA-";"102"
"329";"VOLVBQA-100";TRUE;3268,42843493495;99,1299573233089;2015-10-03 15:16:20;"VOLVBQA-";"VOLV";"BQA-";"100"
"1050";"GMC-BQA-101";TRUE;3617,85654391908;115,088179295228;2020-10-26 09:15:41;"GMC-BQA-";"GMC-";"BQA-";"101"
"3117";"GMC-CLO-105";TRUE;2473,77347017684;97,885636137364;2016-02-09 13:45:22;"GMC-CLO-";"GMC-";"CLO-";"105"
"2455";"MERCCLO-104";TRUE;3021,981279628;102,712303542396;2018-07-14 22:47:32;"MERCCLO-";"MERC";"CLO-";"104"
"2842";"GMC-BQA-104";TRUE;2676,77975296733;119,439192884954;2017-01-17 06:10:29;"GMC-BQA-";"GMC-";"BQA-";"104"
"2012";"MERCBOG-103";TRUE;2855,36745300898;104,60129484181;2019-03-06 15:01:35;"MERCBOG-";"MERC";"BOG-";"103"
"1045";"GMC-BQA-101";TRUE;2389,0125550923;108,659907583195;2015-09-26 05:18:24;"GMC-BQA-";"GMC-";"BQA-";"101"
"247";"MERCBOG-100";TRUE;2976,05901263776;101,861783378763;2019-01-13 14:27:05;"MERCBOG-";"MERC";"BOG-";"100"
"1799";"GMC-MED-102";TRUE;3729,73313765104;106,498978252071;2031-01-15 06:52:05;"GMC-MED-";"GMC-";"MED-";"102"
"396";"MERCBQA-100";TRUE;2621,36350338874;100,898544788237;2018-09-27 13:18:56;"MERCBQA-";"MERC";"BQA-";"100"
"533";"MERCMED-100";TRUE;2638,70663641054;115,178462595774;2018-04-10 19:04:04;"MERCMED-";"MERC";"MED-";"100"
"666";"MERCCLO-101";TRUE;3252,88014961119;110,027169669464;2019-03-21 16:30:01;"MERCCLO-";"MERC";"CLO-";"101"
"2102";"VOLVBQA-103";TRUE;3035,33987764905;93,764783365029;2076-04-28 18:40:14;"VOLVBQA-";"VOLV";"BQA-";"103"
"1158";"GMC-MED-101";TRUE;2886,44871709809;92,839747523155;2022-08-20 15:48:27;"GMC-MED-";"GMC-";"MED-";"101"
"1192";"GMC-MED-101";TRUE;2676,77975296733;119,439192884954;2016-11-06 02:20:46;"GMC-MED-";"GMC-";"MED-";"101"
"1223";"VOLVCLO-102";TRUE;3691,97567749973;112,196732293173;2016-11-16 15:47:24;"VOLVCLO-";"VOLV";"CLO-";"102"
"1220";"VOLVCLO-102";TRUE;3110,51821997206;90,5077778613335;2016-02-01 17:06:09;"VOLVCLO-";"VOLV";"CLO-";"102"
"1640";"GMC-BQA-102";TRUE;3002,71607446062;96,4546952098824;2016-05-15 13:52:54;"GMC-BQA-";"GMC-";"BQA-";"102"
"2973";"GMC-MED-104";TRUE;3691,97567749973;112,196732293173;2017-03-24 22:07:47;"GMC-MED-";"GMC-";"MED-";"104"
"1622";"GMC-BQA-102";TRUE;2763,96024509723;98,1092484109281;2019-12-22 14:22:05;"GMC-BQA-";"GMC-";"BQA-";"102"
"1397";"VOLVBOG-102";TRUE;2976,05901263776;101,861783378763;2016-03-29 03:09:06;"VOLVBOG-";"VOLV";"BOG-";"102"
"1835";"VOLVCLO-103";TRUE;2990,93244339835;103,14542181594;2019-02-13 12:34:17;"VOLVCLO-";"VOLV";"CLO-";"103"
"847";"MERCBOG-101";TRUE;2976,05901263776;101,861783378763;2019-04-27 19:59:50;"MERCBOG-";"MERC";"BOG-";"101"
"2849";"GMC-BQA-104";TRUE;3729,73313765104;106,498978252071;2069-02-26 17:20:45;"GMC-BQA-";"GMC-";"BQA-";"104"
"2045";"MERCBOG-103";TRUE;2389,0125550923;108,659907583195;2017-10-01 21:35:07;"MERCBOG-";"MERC";"BOG-";"103"
"426";"GMC-BQA-100";TRUE;2983,08064264451;109,114122608567;2086-12-08 13:09:07;"GMC-BQA-";"GMC-";"BQA-";"100"
"24";"VOLVCLO-100";TRUE;3306,84344848293;105,231945830532;2017-01-20 05:12:05;"VOLVCLO-";"VOLV";"CLO-";"100"
"1264";"MERCCLO-102";TRUE;2984,90536686024;114,382011386924;2018-01-12 10:36:05;"MERCCLO-";"MERC";"CLO-";"102"
"117";"GMC-CLO-100";TRUE;2473,77347017684;97,885636137364;2016-01-07 23:14:28;"GMC-CLO-";"GMC-";"CLO-";"100"
"1141";"MERCMED-101";TRUE;3591,5163264982;94,5561240760793;2017-12-05 16:12:01;"MERCMED-";"MERC";"MED-";"101"
"1334";"GMC-CLO-102";TRUE;2904,81173797571;101,706061384576;2016-08-12 12:45:41;"GMC-CLO-";"GMC-";"CLO-";"102"
"675";"MERCCLO-101";TRUE;3030,48877536212;101,83381945065;2018-05-16 08:50:51;"MERCCLO-";"MERC";"CLO-";"101"
"2828";"GMC-BQA-104";TRUE;2965,86760932343;103,416692020181;2015-10-01 20:14:58;"GMC-BQA-";"GMC-";"BQA-";"104"
"337";"VOLVBQA-100";TRUE;2539,96974572529;90,0396509509076;2015-10-09 02:44:40;"VOLVBQA-";"VOLV";"BQA-";"100"
"724";"GMC-CLO-101";TRUE;3306,84344848293;105,231945830532;2018-02-10 03:00:14;"GMC-CLO-";"GMC-";"CLO-";"101"
"1838";"VOLVCLO-103";TRUE;3987,33260965093;112,816337203092;2016-04-27 02:39:12;"VOLVCLO-";"VOLV";"CLO-";"103"
"250";"MERCBOG-100";TRUE;3617,85654391908;115,088179295228;2019-10-14 00:28:45;"MERCBOG-";"MERC";"BOG-";"100"
"3584";"GMC-MED-105";TRUE;2904,81173797571;101,706061384576;2016-06-13 05:55:43;"GMC-MED-";"GMC-";"MED-";"105"
"3443";"GMC-BQA-105";TRUE;3396,06283179266;96,1996686669309;2015-11-29 17:26:07;"GMC-BQA-";"GMC-";"BQA-";"105"
"3210";"MERCBOG-105";TRUE;3157,77221314961;102,03337558858;2018-01-03 01:10:58;"MERCBOG-";"MERC";"BOG-";"105"
"3091";"MERCCLO-105";TRUE;3591,5163264982;94,5561240760793;2018-06-21 04:17:05;"MERCCLO-";"MERC";"CLO-";"105"
"3122";"GMC-CLO-105";TRUE;2763,96024509723;98,1092484109281;2019-05-21 06:12:47;"GMC-CLO-";"GMC-";"CLO-";"105"
"777";"VOLVBOG-101";TRUE;2674,77286741203;110,465048763652;2015-10-31 22:51:55;"VOLVBOG-";"VOLV";"BOG-";"101"
"3411";"GMC-BQA-105";TRUE;2780,23800138891;93,1550617480588;2028-09-01 13:32:56;"GMC-BQA-";"GMC-";"BQA-";"105"
"1921";"GMC-CLO-103";TRUE;3375,49354601799;98,8095555378965;2018-04-29 17:13:47;"GMC-CLO-";"GMC-";"CLO-";"103"
"2352";"GMC-MED-103";TRUE;3035,33987764905;93,764783365029;2047-10-13 01:10:08;"GMC-MED-";"GMC-";"MED-";"103"
"2162";"MERCBQA-103";TRUE;2855,36745300898;104,60129484181;2018-10-25 08:34:54;"MERCBQA-";"MERC";"BQA-";"103"
"922";"VOLVBQA-101";TRUE;2763,96024509723;98,1092484109281;2018-11-24 05:43:28;"VOLVBQA-";"VOLV";"BQA-";"101"
"1974";"VOLVBOG-103";TRUE;3306,84344848293;105,231945830532;2017-08-26 14:13:15;"VOLVBOG-";"VOLV";"BOG-";"103"
"1204";"VOLVCLO-102";TRUE;2800,75301924737;100,165297692668;2023-11-25 23:07:25;"VOLVCLO-";"VOLV";"CLO-";"102"
"2713";"VOLVBQA-104";TRUE;2795,57841714799;103,588267310502;2017-10-22 04:48:06;"VOLVBQA-";"VOLV";"BQA-";"104"
"1370";"VOLVBOG-102";TRUE;3110,51821997206;90,5077778613335;2016-03-15 21:18:52;"VOLVBOG-";"VOLV";"BOG-";"102"
"1586";"MERCBQA-102";TRUE;3059,51423711326;97,0418462059483;2018-10-16 00:36:15;"MERCBQA-";"MERC";"BQA-";"102"
"2761";"MERCBQA-104";TRUE;2780,23800138891;93,1550617480588;2020-08-27 10:58:15;"MERCBQA-";"MERC";"BQA-";"104"
"1620";"GMC-BQA-102";TRUE;3110,51821997206;90,5077778613335;2015-12-31 14:55:55;"GMC-BQA-";"GMC-";"BQA-";"102"
"658";"MERCCLO-101";TRUE;2886,44871709809;92,839747523155;2019-02-10 18:11:42;"MERCCLO-";"MERC";"CLO-";"101"
"760";"VOLVBOG-101";TRUE;3157,77221314961;102,03337558858;2015-10-09 23:14:36;"VOLVBOG-";"VOLV";"BOG-";"101"
"693";"MERCCLO-101";TRUE;3396,06283179266;96,1996686669309;2018-03-06 19:12:04;"MERCCLO-";"MERC";"CLO-";"101"
"1416";"MERCBOG-102";TRUE;3252,88014961119;110,027169669464;2020-01-21 18:06:45;"MERCBOG-";"MERC";"BOG-";"102"
"3114";"GMC-CLO-105";TRUE;2984,90536686024;114,382011386924;2016-07-04 21:59:28;"GMC-CLO-";"GMC-";"CLO-";"105"
"3190";"VOLVBOG-105";TRUE;3002,71607446062;96,4546952098824;2016-09-21 02:18:01;"VOLVBOG-";"VOLV";"BOG-";"105"
"2615";"MERCBOG-104";TRUE;3111,06865293481;96,0541185571668;2020-04-25 09:07:33;"MERCBOG-";"MERC";"BOG-";"104"
"2986";"GMC-MED-104";TRUE;3059,51423711326;97,0418462059483;2016-07-15 15:47:33;"GMC-MED-";"GMC-";"MED-";"104"
"3133";"GMC-CLO-105";TRUE;2638,70663641054;115,178462595774;2039-05-06 13:52:31;"GMC-CLO-";"GMC-";"CLO-";"105"
"2782";"MERCBQA-104";TRUE;2333,34759269043;94,5014346847706;2018-10-22 01:57:12;"MERCBQA-";"MERC";"BQA-";"104"
"1433";"MERCBOG-102";TRUE;2638,70663641054;115,178462595774;2020-06-03 02:47:21;"MERCBOG-";"MERC";"BOG-";"102"
"3041";"VOLVCLO-105";TRUE;3591,5163264982;94,5561240760793;2018-03-22 08:27:42;"VOLVCLO-";"VOLV";"CLO-";"105"
"3094";"MERCCLO-105";TRUE;3071,50580714873;104,159309524752;2018-10-31 12:47:43;"MERCCLO-";"MERC";"CLO-";"105"
"161";"VOLVBOG-100";TRUE;2780,23800138891;93,1550617480588;2023-02-18 20:39:10;"VOLVBOG-";"VOLV";"BOG-";"100"
"689";"MERCCLO-101";TRUE;2817,36113673021;112,51754779717;2019-04-25 06:02:40;"MERCCLO-";"MERC";"CLO-";"101"
"1013";"GMC-BQA-101";TRUE;2795,57841714799;103,588267310502;2018-11-18 06:19:30;"GMC-BQA-";"GMC-";"BQA-";"101"
"1602";"GMC-BQA-102";TRUE;3035,33987764905;93,764783365029;2113-09-24 10:12:54;"GMC-BQA-";"GMC-";"BQA-";"102"
"2742";"VOLVBQA-104";TRUE;2676,77975296733;119,439192884954;2016-09-01 08:27:36;"VOLVBQA-";"VOLV";"BQA-";"104"
"1101";"MERCMED-101";TRUE;3139,68507147478;106,810472999746;2017-08-27 00:18:54;"MERCMED-";"MERC";"MED-";"101"
"23";"VOLVCLO-100";TRUE;3691,97567749973;112,196732293173;2016-12-06 00:40:48;"VOLVCLO-";"VOLV";"CLO-";"100"
"736";"GMC-CLO-101";TRUE;3059,51423711326;97,0418462059483;2016-12-08 13:53:10;"GMC-CLO-";"GMC-";"CLO-";"101"
"348";"VOLVBQA-100";TRUE;2736,86676045531;98,3815867705634;2016-01-07 04:04:32;"VOLVBQA-";"VOLV";"BQA-";"100"
"2901";"MERCMED-104";TRUE;3139,68507147478;106,810472999746;2017-09-24 08:26:24;"MERCMED-";"MERC";"MED-";"104"
"2561";"VOLVBOG-104";TRUE;2780,23800138891;93,1550617480588;2023-08-31 06:00:25;"VOLVBOG-";"VOLV";"BOG-";"104"
"3309";"VOLVBQA-105";TRUE;2632,14580212589;94,6294452050541;2058-10-28 19:47:21;"VOLVBQA-";"VOLV";"BQA-";"105"
"901";"VOLVBQA-101";TRUE;3139,68507147478;106,810472999746;2016-06-06 05:03:44;"VOLVBQA-";"VOLV";"BQA-";"101"
"2522";"GMC-CLO-104";TRUE;2763,96024509723;98,1092484109281;2020-01-14 10:36:01;"GMC-CLO-";"GMC-";"CLO-";"104"
"2770";"MERCBQA-104";TRUE;3110,51821997206;90,5077778613335;2019-02-06 09:15:03;"MERCBQA-";"MERC";"BQA-";"104"
"2218";"GMC-BQA-103";TRUE;2844,82684817339;97,7029892573639;2024-01-24 09:35:12;"GMC-BQA-";"GMC-";"BQA-";"103"
"444";"GMC-BQA-100";TRUE;3071,50580714873;104,159309524752;2051-07-08 19:35:31;"GMC-BQA-";"GMC-";"BQA-";"100"
"1643";"GMC-BQA-102";TRUE;3396,06283179266;96,1996686669309;2015-11-08 13:03:58;"GMC-BQA-";"GMC-";"BQA-";"102"
"2233";"GMC-BQA-103";TRUE;2638,70663641054;115,178462595774;2110-05-28 13:35:50;"GMC-BQA-";"GMC-";"BQA-";"103"
"2829";"GMC-BQA-104";TRUE;3268,42843493495;99,1299573233089;2015-10-08 13:58:38;"GMC-BQA-";"GMC-";"BQA-";"104"
"726";"GMC-CLO-101";TRUE;2983,08064264451;109,114122608567;2040-08-01 20:39:47;"GMC-CLO-";"GMC-";"CLO-";"101"
"2508";"GMC-CLO-104";TRUE;2886,44871709809;92,839747523155;2026-04-05 21:02:24;"GMC-CLO-";"GMC-";"CLO-";"104"
"2929";"MERCMED-104";TRUE;3268,42843493495;99,1299573233089;2017-04-20 05:45:18;"MERCMED-";"MERC";"MED-";"104"
